Datetime,SP500,DOW30,NASDAQ,SSE,SZI,KOSPI,DAX30,CAC40
2011/9/21,1166.76 ,11124.84 ,2538.19 ,2512.96 ,10991.85 ,1854.28 ,5433.80 ,2935.82 
2011/9/22,1129.56 ,10733.83 ,2455.67 ,2443.06 ,10660.47 ,1800.55 ,5164.21 ,2781.68 
2011/9/23,1136.43 ,10771.48 ,2483.23 ,2433.16 ,10538.40 ,1697.44 ,5196.56 ,2810.11 
2011/9/26,1162.95 ,11043.86 ,2516.69 ,2393.18 ,10328.47 ,1652.71 ,5345.56 ,2859.34 
2011/9/27,1175.38 ,11190.69 ,2546.83 ,2415.05 ,10448.66 ,1735.71 ,5628.44 ,3023.38 
2011/9/28,1151.06 ,11010.90 ,2491.58 ,2392.06 ,10369.93 ,1723.09 ,5578.42 ,2995.62 
2011/9/29,1160.40 ,11153.98 ,2480.76 ,2365.34 ,10287.90 ,1769.29 ,5639.58 ,3027.65 
2011/9/30,1131.42 ,10913.38 ,2415.40 ,2359.22 ,10292.33 ,1769.65 ,5502.02 ,2981.96 
2011/10/3,1099.23 ,10655.30 ,2335.83 ,2359.22 ,10292.33 ,1769.65 ,5376.70 ,2926.83 
2011/10/4,1123.95 ,10808.71 ,2404.82 ,2359.22 ,10292.33 ,1706.19 ,5216.71 ,2850.55 
2011/10/5,1144.03 ,10939.95 ,2460.51 ,2359.22 ,10292.33 ,1666.52 ,5473.03 ,2973.90 
2011/10/6,1164.97 ,11123.33 ,2506.82 ,2359.22 ,10292.33 ,1710.32 ,5645.25 ,3075.37 
2011/10/7,1155.46 ,11103.12 ,2479.35 ,2359.22 ,10292.33 ,1759.77 ,5675.70 ,3095.56 
2011/10/11,1195.54 ,11416.30 ,2583.03 ,2348.52 ,10065.47 ,1795.02 ,5865.01 ,3153.52 
2011/10/12,1207.25 ,11518.85 ,2604.73 ,2420.00 ,10425.93 ,1809.50 ,5994.47 ,3229.76 
2011/10/13,1203.66 ,11478.13 ,2620.24 ,2438.79 ,10481.84 ,1823.10 ,5914.84 ,3186.94 
2011/10/14,1224.58 ,11644.49 ,2667.85 ,2431.37 ,10438.26 ,1835.40 ,5967.20 ,3217.89 
2011/10/17,1200.86 ,11397.00 ,2614.92 ,2440.40 ,10513.49 ,1865.18 ,5859.43 ,3166.06 
2011/10/18,1225.38 ,11577.05 ,2657.43 ,2383.49 ,10226.93 ,1838.90 ,5877.41 ,3141.10 
2011/10/19,1209.88 ,11504.62 ,2604.04 ,2377.51 ,10105.74 ,1855.92 ,5913.53 ,3157.34 
2011/10/20,1215.39 ,11541.78 ,2598.62 ,2331.37 ,9796.23 ,1805.09 ,5766.48 ,3084.07 
2011/10/21,1238.25 ,11808.79 ,2637.46 ,2317.28 ,9697.21 ,1838.38 ,5970.96 ,3171.34 
2011/10/24,1254.19 ,11913.62 ,2699.44 ,2370.33 ,9957.62 ,1898.32 ,6055.27 ,3220.46 
2011/10/25,1229.05 ,11706.62 ,2638.42 ,2409.67 ,10203.40 ,1888.65 ,6046.75 ,3174.29 
2011/10/26,1242.00 ,11869.04 ,2650.67 ,2427.48 ,10315.75 ,1894.31 ,6016.07 ,3169.62 
2011/10/27,1284.59 ,12208.55 ,2738.63 ,2435.61 ,10323.29 ,1922.04 ,6337.84 ,3368.62 
2011/10/28,1285.09 ,12231.11 ,2737.15 ,2473.41 ,10561.99 ,1929.48 ,6346.19 ,3348.63 
2011/10/31,1253.30 ,11955.01 ,2684.41 ,2468.25 ,10480.91 ,1909.03 ,6141.34 ,3242.84 
2011/11/1,1218.28 ,11657.96 ,2606.96 ,2470.02 ,10441.70 ,1909.63 ,5834.51 ,3068.33 
2011/11/2,1237.90 ,11836.04 ,2639.98 ,2504.11 ,10581.75 ,1898.01 ,5965.63 ,3110.59 
2011/11/3,1261.15 ,12044.47 ,2697.97 ,2508.09 ,10624.12 ,1869.96 ,6133.18 ,3195.47 
2011/11/4,1253.23 ,11983.24 ,2686.15 ,2528.29 ,10699.49 ,1928.41 ,5966.16 ,3123.55 
2011/11/7,1261.12 ,12068.39 ,2695.25 ,2509.80 ,10591.66 ,1919.10 ,5928.68 ,3103.60 
2011/11/8,1275.92 ,12170.18 ,2727.49 ,2503.84 ,10541.10 ,1903.14 ,5961.44 ,3143.30 
2011/11/9,1229.10 ,11780.94 ,2621.65 ,2524.92 ,10625.88 ,1907.53 ,5829.54 ,3075.16 
2011/11/10,1239.70 ,11893.86 ,2625.15 ,2479.54 ,10477.55 ,1813.25 ,5867.81 ,3064.84 
2011/11/14,1251.78 ,12078.98 ,2657.22 ,2528.71 ,10645.68 ,1902.81 ,5985.02 ,3108.95 
2011/11/15,1257.81 ,12096.16 ,2686.20 ,2529.76 ,10583.00 ,1886.12 ,5933.14 ,3049.13 
2011/11/16,1236.91 ,11905.59 ,2639.61 ,2466.96 ,10313.33 ,1856.07 ,5913.36 ,3064.90 
2011/11/17,1216.13 ,11770.73 ,2587.99 ,2463.05 ,10303.16 ,1876.67 ,5850.17 ,3010.29 
2011/11/18,1215.65 ,11796.16 ,2572.50 ,2416.56 ,10025.17 ,1839.17 ,5800.24 ,2997.01 
2011/11/21,1192.98 ,11547.31 ,2523.14 ,2415.13 ,10033.79 ,1820.03 ,5606.00 ,2894.94 
2011/11/22,1188.04 ,11493.72 ,2521.28 ,2412.63 ,10028.20 ,1826.28 ,5537.39 ,2870.68 
2011/11/23,1161.79 ,11257.55 ,2460.08 ,2395.06 ,9957.32 ,1783.10 ,5457.77 ,2822.43 
2011/11/25,1158.67 ,11231.65 ,2441.51 ,2380.22 ,9886.25 ,1776.40 ,5492.87 ,2856.97 
2011/11/28,1192.55 ,11523.01 ,2527.34 ,2383.03 ,9884.70 ,1815.28 ,5745.33 ,3012.93 
2011/11/29,1195.19 ,11555.63 ,2515.51 ,2412.39 ,10012.94 ,1856.52 ,5799.91 ,3026.76 
2011/11/30,1246.96 ,12045.68 ,2620.34 ,2333.41 ,9693.39 ,1847.51 ,6088.84 ,3154.62 
2011/12/1,1244.58 ,12020.03 ,2626.20 ,2386.86 ,9917.86 ,1916.18 ,6035.88 ,3129.95 
2011/12/2,1244.28 ,12019.42 ,2626.93 ,2360.66 ,9808.23 ,1916.04 ,6080.68 ,3164.95 
2011/12/5,1257.08 ,12097.83 ,2655.76 ,2333.23 ,9586.08 ,1922.90 ,6106.09 ,3201.28 
2011/12/6,1258.47 ,12150.13 ,2649.56 ,2325.90 ,9586.94 ,1902.82 ,6028.82 ,3179.63 
2011/12/7,1261.01 ,12196.37 ,2649.21 ,2332.73 ,9606.25 ,1919.42 ,5994.73 ,3175.98 
2011/12/8,1234.35 ,11997.70 ,2596.38 ,2329.82 ,9580.52 ,1912.39 ,5874.44 ,3095.49 
2011/12/9,1255.19 ,12184.26 ,2646.85 ,2315.27 ,9480.27 ,1874.75 ,5986.71 ,3172.35 
2011/12/12,1236.47 ,12021.39 ,2612.26 ,2291.54 ,9376.28 ,1899.76 ,5785.43 ,3089.59 
2011/12/13,1225.73 ,11954.94 ,2579.27 ,2248.59 ,9190.88 ,1864.06 ,5774.26 ,3078.72 
2011/12/14,1211.82 ,11823.48 ,2539.31 ,2228.53 ,9093.02 ,1857.75 ,5675.14 ,2976.17 
2011/12/15,1215.75 ,11868.81 ,2541.01 ,2180.90 ,8871.09 ,1819.11 ,5730.62 ,2998.73 
2011/12/16,1219.66 ,11866.39 ,2555.33 ,2224.84 ,9081.94 ,1839.96 ,5701.78 ,2972.30 
2011/12/19,1205.35 ,11766.26 ,2523.14 ,2218.24 ,9054.08 ,1776.93 ,5670.71 ,2974.20 
2011/12/20,1241.30 ,12103.58 ,2603.73 ,2215.93 ,9031.67 ,1793.06 ,5847.03 ,3055.39 
2011/12/21,1243.72 ,12107.74 ,2577.97 ,2191.15 ,8884.25 ,1848.41 ,5791.53 ,3030.47 
2011/12/22,1254.00 ,12169.65 ,2599.45 ,2186.30 ,8909.35 ,1847.49 ,5852.18 ,3071.80 
2011/12/23,1265.33 ,12294.00 ,2618.64 ,2204.78 ,8976.52 ,1867.22 ,5878.93 ,3102.09 
2011/12/28,1249.64 ,12151.41 ,2589.98 ,2170.01 ,8739.73 ,1825.12 ,5771.27 ,3071.08 
2011/12/29,1263.02 ,12287.04 ,2613.74 ,2173.56 ,8781.32 ,1825.74 ,5848.78 ,3127.56 
2011/12/30,1257.60 ,12217.56 ,2605.15 ,2199.42 ,8918.82 ,1825.74 ,5898.35 ,3159.81 
2012/1/3,1277.06 ,12397.38 ,2648.72 ,2199.42 ,8918.82 ,1875.41 ,6166.57 ,3245.40 
2012/1/4,1277.30 ,12418.42 ,2648.36 ,2169.39 ,8695.99 ,1866.22 ,6111.55 ,3193.65 
2012/1/5,1281.06 ,12415.70 ,2669.86 ,2148.45 ,8600.26 ,1863.74 ,6095.99 ,3144.91 
2012/1/6,1277.81 ,12359.92 ,2674.22 ,2163.39 ,8634.42 ,1843.14 ,6057.92 ,3137.36 
2012/1/9,1280.70 ,12392.69 ,2676.56 ,2225.89 ,8946.08 ,1826.49 ,6017.23 ,3127.69 
2012/1/10,1292.08 ,12462.47 ,2702.50 ,2285.74 ,9281.25 ,1853.22 ,6162.98 ,3210.79 
2012/1/11,1292.48 ,12449.45 ,2710.76 ,2276.05 ,9239.21 ,1845.55 ,6152.34 ,3204.83 
2012/1/12,1295.50 ,12471.02 ,2724.70 ,2275.01 ,9200.93 ,1864.57 ,6179.21 ,3199.98 
2012/1/13,1289.09 ,12422.06 ,2710.67 ,2244.58 ,9030.59 ,1875.68 ,6143.08 ,3196.49 
2012/1/17,1293.67 ,12482.07 ,2728.08 ,2298.38 ,9264.09 ,1892.74 ,6332.93 ,3269.99 
2012/1/18,1308.04 ,12578.95 ,2769.71 ,2266.38 ,9115.27 ,1892.39 ,6354.57 ,3264.93 
2012/1/19,1314.50 ,12623.98 ,2788.33 ,2296.08 ,9300.22 ,1914.97 ,6416.26 ,3328.94 
2012/1/20,1315.38 ,12720.48 ,2786.70 ,2319.12 ,9466.14 ,1949.89 ,6404.39 ,3321.50 
2012/1/23,1316.00 ,12708.82 ,2784.17 ,2319.12 ,9466.14 ,1949.89 ,6436.62 ,3338.42 
2012/1/24,1314.65 ,12675.75 ,2786.64 ,2319.12 ,9466.14 ,1949.89 ,6419.22 ,3322.65 
2012/1/25,1326.06 ,12758.85 ,2818.31 ,2319.12 ,9466.14 ,1952.23 ,6421.85 ,3312.48 
2012/1/26,1318.43 ,12734.63 ,2805.28 ,2319.12 ,9466.14 ,1957.18 ,6539.85 ,3363.23 
2012/1/27,1316.33 ,12660.46 ,2816.55 ,2319.12 ,9466.14 ,1964.83 ,6511.98 ,3318.76 
2012/1/30,1313.01 ,12653.72 ,2811.94 ,2285.04 ,9274.85 ,1940.55 ,6444.45 ,3265.64 
2012/1/31,1312.41 ,12632.91 ,2813.84 ,2292.61 ,9303.65 ,1955.79 ,6458.91 ,3298.55 
2012/2/1,1324.09 ,12716.46 ,2848.27 ,2268.08 ,9193.39 ,1959.24 ,6616.64 ,3367.46 
2012/2/2,1325.54 ,12705.41 ,2859.68 ,2312.56 ,9382.13 ,1984.30 ,6655.63 ,3376.66 
2012/2/3,1344.90 ,12862.23 ,2905.66 ,2330.40 ,9436.99 ,1972.34 ,6766.67 ,3427.92 
2012/2/6,1344.33 ,12845.13 ,2901.99 ,2331.14 ,9448.64 ,1973.13 ,6764.83 ,3405.27 
2012/2/7,1347.05 ,12878.20 ,2904.08 ,2291.90 ,9266.71 ,1981.59 ,6754.20 ,3411.54 
2012/2/8,1349.96 ,12883.95 ,2915.86 ,2347.53 ,9557.58 ,2003.73 ,6748.76 ,3410.00 
2012/2/9,1351.95 ,12890.46 ,2927.23 ,2349.59 ,9560.73 ,2014.62 ,6788.80 ,3424.71 
2012/2/10,1342.64 ,12801.23 ,2903.88 ,2351.98 ,9590.95 ,1993.71 ,6692.96 ,3373.14 
2012/2/13,1351.77 ,12874.04 ,2931.39 ,2351.85 ,9585.08 ,2005.74 ,6738.47 ,3384.55 
2012/2/14,1350.50 ,12878.28 ,2931.83 ,2344.77 ,9543.77 ,2002.64 ,6728.19 ,3375.64 
2012/2/15,1343.23 ,12780.95 ,2915.83 ,2366.70 ,9673.44 ,2025.32 ,6757.94 ,3390.35 
2012/2/16,1358.04 ,12904.08 ,2959.85 ,2356.86 ,9622.83 ,1997.45 ,6751.96 ,3393.25 
2012/2/17,1361.23 ,12949.87 ,2951.78 ,2357.18 ,9615.34 ,2023.47 ,6848.03 ,3439.62 
2012/2/21,1362.21 ,12965.69 ,2948.57 ,2381.43 ,9695.87 ,2024.24 ,6908.18 ,3465.24 
2012/2/22,1357.66 ,12938.67 ,2933.17 ,2403.59 ,9862.53 ,2028.65 ,6843.87 ,3447.37 
2012/2/23,1363.46 ,12984.69 ,2956.98 ,2409.55 ,9918.94 ,2007.80 ,6809.46 ,3447.31 
2012/2/24,1365.74 ,12982.95 ,2963.75 ,2439.63 ,10124.15 ,2019.89 ,6864.43 ,3467.03 
2012/2/27,1367.59 ,12981.51 ,2966.16 ,2447.06 ,10177.33 ,1991.16 ,6849.60 ,3441.45 
2012/2/28,1372.18 ,13005.12 ,2986.76 ,2451.86 ,10161.86 ,2003.69 ,6887.63 ,3453.99 
2012/2/29,1365.68 ,12952.07 ,2966.89 ,2428.49 ,10054.84 ,2030.25 ,6856.08 ,3452.45 
2012/3/1,1374.09 ,12980.30 ,2988.97 ,2426.11 ,10060.96 ,2030.25 ,6941.77 ,3499.73 
2012/3/2,1369.63 ,12977.57 ,2976.19 ,2460.69 ,10299.93 ,2034.63 ,6921.37 ,3501.17 
2012/3/5,1364.33 ,12962.81 ,2950.48 ,2445.00 ,10226.44 ,2016.06 ,6866.46 ,3487.54 
2012/3/6,1343.36 ,12759.15 ,2910.32 ,2410.45 ,10093.81 ,2000.36 ,6633.11 ,3362.56 
2012/3/7,1352.63 ,12837.33 ,2935.69 ,2394.79 ,10054.86 ,1982.15 ,6671.11 ,3392.33 
2012/3/8,1365.91 ,12907.94 ,2970.42 ,2420.28 ,10171.13 ,2000.76 ,6834.54 ,3478.36 
2012/3/9,1370.87 ,12922.02 ,2988.34 ,2439.46 ,10334.38 ,2018.30 ,6880.21 ,3487.48 
2012/3/12,1371.09 ,12959.71 ,2983.66 ,2434.86 ,10300.50 ,2002.50 ,6901.35 ,3490.06 
2012/3/13,1395.95 ,13177.68 ,3039.88 ,2455.79 ,10427.24 ,2025.04 ,6995.91 ,3550.16 
2012/3/14,1394.28 ,13194.10 ,3040.73 ,2391.23 ,10094.89 ,2045.08 ,7079.42 ,3564.51 
2012/3/15,1402.60 ,13252.76 ,3056.37 ,2373.77 ,10086.56 ,2043.76 ,7144.45 ,3580.21 
2012/3/16,1404.17 ,13232.62 ,3055.26 ,2404.74 ,10279.30 ,2034.44 ,7157.82 ,3594.83 
2012/3/19,1409.75 ,13239.13 ,3078.32 ,2410.18 ,10296.17 ,2047.00 ,7154.22 ,3577.88 
2012/3/20,1405.52 ,13170.19 ,3074.15 ,2376.84 ,10116.39 ,2042.15 ,7054.94 ,3530.83 
2012/3/21,1402.89 ,13124.62 ,3075.32 ,2378.20 ,10090.44 ,2027.23 ,7071.32 ,3527.37 
2012/3/22,1392.78 ,13046.14 ,3063.32 ,2375.77 ,10038.95 ,2026.12 ,6981.26 ,3472.46 
2012/3/23,1397.11 ,13080.73 ,3067.92 ,2349.54 ,9885.25 ,2026.83 ,6995.62 ,3476.18 
2012/3/26,1416.51 ,13241.63 ,3122.57 ,2350.60 ,9946.14 ,2019.19 ,7079.23 ,3501.98 
2012/3/27,1412.52 ,13197.73 ,3120.35 ,2347.18 ,9841.38 ,2039.76 ,7078.90 ,3469.59 
2012/3/28,1405.54 ,13126.21 ,3104.96 ,2284.88 ,9531.15 ,2031.74 ,6998.80 ,3430.15 
2012/3/29,1403.28 ,13145.82 ,3095.36 ,2252.16 ,9418.23 ,2014.41 ,6875.15 ,3381.12 
2012/3/30,1408.47 ,13212.04 ,3091.57 ,2262.79 ,9410.26 ,2014.04 ,6946.83 ,3423.81 
2012/4/2,1419.04 ,13264.49 ,3119.70 ,2262.79 ,9410.26 ,2029.29 ,7056.65 ,3462.91 
2012/4/3,1413.38 ,13199.55 ,3113.57 ,2262.79 ,9410.26 ,2049.28 ,6982.28 ,3406.78 
2012/4/4,1398.96 ,13074.75 ,3068.09 ,2262.79 ,9410.26 ,2018.61 ,6784.06 ,3313.47 
2012/4/5,1398.08 ,13060.14 ,3080.50 ,2302.24 ,9709.03 ,2028.77 ,6775.26 ,3319.81 
2012/4/10,1358.59 ,12715.93 ,2991.22 ,2305.86 ,9795.97 ,1994.41 ,6606.43 ,3217.60 
2012/4/11,1368.71 ,12805.39 ,3016.46 ,2308.92 ,9802.32 ,1994.41 ,6674.73 ,3237.69 
2012/4/12,1387.57 ,12986.58 ,3055.55 ,2350.86 ,10007.65 ,1986.63 ,6743.24 ,3269.79 
2012/4/13,1370.26 ,12849.59 ,3011.33 ,2359.16 ,10043.72 ,2008.91 ,6583.90 ,3189.09 
2012/4/16,1369.57 ,12921.41 ,2988.40 ,2357.03 ,10000.31 ,1992.63 ,6625.19 ,3205.28 
2012/4/17,1390.78 ,13115.54 ,3042.82 ,2334.98 ,9839.92 ,1985.30 ,6801.00 ,3292.51 
2012/4/18,1385.14 ,13032.75 ,3031.45 ,2380.85 ,10069.53 ,2004.53 ,6732.03 ,3240.29 
2012/4/19,1376.92 ,12964.10 ,3007.56 ,2378.63 ,10015.41 ,1999.86 ,6671.22 ,3174.02 
2012/4/20,1378.53 ,13029.26 ,3000.45 ,2406.86 ,10131.03 ,1974.65 ,6750.12 ,3188.58 
2012/4/23,1366.94 ,12927.17 ,2970.45 ,2388.59 ,10076.05 ,1972.63 ,6523.00 ,3098.37 
2012/4/24,1371.97 ,13001.56 ,2961.60 ,2388.83 ,10041.89 ,1963.42 ,6590.41 ,3169.32 
2012/4/25,1390.69 ,13090.72 ,3029.63 ,2406.81 ,10162.01 ,1961.98 ,6704.50 ,3233.46 
2012/4/26,1399.98 ,13204.62 ,3050.61 ,2404.70 ,10201.65 ,1964.04 ,6739.90 ,3229.32 
2012/4/27,1403.36 ,13228.31 ,3069.20 ,2396.32 ,10180.39 ,1975.35 ,6801.32 ,3266.27 
2012/4/30,1397.91 ,13213.63 ,3046.36 ,2396.32 ,10180.39 ,1981.99 ,6761.19 ,3212.80 
2012/5/1,1405.82 ,13279.32 ,3050.44 ,2396.32 ,10180.39 ,1981.99 ,6761.19 ,3212.80 
2012/5/2,1402.31 ,13268.57 ,3059.85 ,2438.44 ,10424.94 ,1999.07 ,6710.77 ,3226.33 
2012/5/3,1391.57 ,13206.59 ,3024.30 ,2440.08 ,10468.38 ,1995.11 ,6694.44 ,3223.36 
2012/5/4,1369.10 ,13038.27 ,2956.34 ,2452.01 ,10573.60 ,1989.15 ,6561.47 ,3161.97 
2012/5/8,1363.72 ,12932.09 ,2946.27 ,2448.88 ,10524.68 ,1967.01 ,6444.74 ,3124.80 
2012/5/9,1354.58 ,12835.06 ,2934.71 ,2408.59 ,10294.58 ,1950.29 ,6475.31 ,3118.65 
2012/5/10,1357.99 ,12855.04 ,2933.64 ,2410.23 ,10277.62 ,1944.93 ,6518.00 ,3130.17 
2012/5/11,1353.39 ,12820.60 ,2933.82 ,2394.98 ,10211.41 ,1917.13 ,6579.93 ,3129.77 
2012/5/14,1338.35 ,12695.35 ,2902.58 ,2380.73 ,10093.38 ,1913.73 ,6451.97 ,3057.99 
2012/5/15,1330.66 ,12632.00 ,2893.76 ,2374.84 ,10131.81 ,1898.96 ,6401.06 ,3039.27 
2012/5/16,1324.80 ,12598.55 ,2874.04 ,2346.19 ,9916.47 ,1840.53 ,6384.26 ,3048.67 
2012/5/17,1304.86 ,12442.49 ,2813.69 ,2378.89 ,10079.48 ,1845.24 ,6308.96 ,3011.99 
2012/5/18,1295.22 ,12369.38 ,2778.79 ,2344.52 ,9903.09 ,1782.46 ,6271.22 ,3008.00 
2012/5/21,1315.99 ,12504.48 ,2847.21 ,2348.30 ,9977.56 ,1799.13 ,6331.04 ,3027.15 
2012/5/22,1316.63 ,12502.81 ,2839.08 ,2373.31 ,10180.27 ,1828.69 ,6435.60 ,3084.09 
2012/5/23,1318.86 ,12496.15 ,2850.12 ,2363.44 ,10143.20 ,1808.62 ,6285.75 ,3003.27 
2012/5/24,1320.68 ,12529.75 ,2839.38 ,2350.97 ,9984.58 ,1814.47 ,6315.89 ,3038.25 
2012/5/25,1317.82 ,12454.83 ,2837.53 ,2333.55 ,9884.96 ,1824.17 ,6339.94 ,3047.94 
2012/5/29,1332.42 ,12580.69 ,2870.99 ,2389.64 ,10214.74 ,1849.91 ,6396.84 ,3084.70 
2012/5/30,1313.32 ,12419.86 ,2837.36 ,2384.67 ,10162.34 ,1844.86 ,6280.80 ,3015.58 
2012/5/31,1310.33 ,12393.45 ,2827.34 ,2372.23 ,10141.41 ,1843.47 ,6264.38 ,3017.01 
2012/6/1,1278.04 ,12118.57 ,2747.48 ,2373.44 ,10145.80 ,1834.51 ,6050.29 ,2950.47 
2012/6/6,1315.13 ,12414.79 ,2844.72 ,2309.55 ,9812.98 ,1801.85 ,6093.99 ,3058.44 
2012/6/7,1314.99 ,12460.96 ,2831.02 ,2293.13 ,9755.64 ,1847.95 ,6144.22 ,3071.16 
2012/6/8,1325.66 ,12554.20 ,2858.42 ,2281.45 ,9707.18 ,1835.64 ,6130.82 ,3051.69 
2012/6/11,1308.93 ,12411.23 ,2809.73 ,2305.86 ,9849.77 ,1867.04 ,6141.05 ,3042.76 
2012/6/12,1324.18 ,12573.80 ,2843.07 ,2289.79 ,9790.20 ,1854.74 ,6161.24 ,3046.91 
2012/6/13,1314.88 ,12496.38 ,2818.61 ,2318.92 ,9950.05 ,1859.32 ,6152.49 ,3030.04 
2012/6/14,1329.10 ,12651.91 ,2836.33 ,2295.95 ,9885.29 ,1871.48 ,6138.61 ,3032.45 
2012/6/15,1342.84 ,12767.17 ,2872.80 ,2306.85 ,9885.65 ,1858.16 ,6229.41 ,3087.62 
2012/6/18,1344.78 ,12741.82 ,2895.33 ,2316.05 ,9979.06 ,1891.71 ,6248.20 ,3066.19 
2012/6/19,1357.98 ,12837.33 ,2929.76 ,2300.80 ,9848.16 ,1891.77 ,6363.36 ,3117.92 
2012/6/20,1355.69 ,12824.39 ,2930.45 ,2292.88 ,9821.79 ,1904.12 ,6392.13 ,3126.52 
2012/6/21,1325.51 ,12573.57 ,2859.09 ,2260.88 ,9682.69 ,1889.15 ,6343.13 ,3114.22 
2012/6/22,1335.02 ,12640.78 ,2892.42 ,2260.88 ,9682.69 ,1847.39 ,6263.25 ,3090.90 
2012/6/25,1313.72 ,12502.66 ,2836.16 ,2224.11 ,9414.21 ,1825.38 ,6132.39 ,3021.64 
2012/6/26,1319.99 ,12534.67 ,2854.06 ,2222.07 ,9446.59 ,1817.81 ,6136.69 ,3012.71 
2012/6/27,1331.85 ,12627.01 ,2875.32 ,2216.93 ,9416.50 ,1817.65 ,6228.99 ,3063.12 
2012/6/28,1329.04 ,12602.26 ,2849.49 ,2195.84 ,9383.27 ,1819.18 ,6149.91 ,3051.68 
2012/6/29,1362.16 ,12880.09 ,2935.05 ,2225.43 ,9500.32 ,1854.01 ,6416.28 ,3196.65 
2012/7/2,1365.51 ,12871.39 ,2951.23 ,2226.11 ,9566.45 ,1851.65 ,6496.08 ,3240.20 
2012/7/3,1374.02 ,12943.66 ,2976.08 ,2229.19 ,9607.33 ,1867.82 ,6578.21 ,3271.20 
2012/7/5,1367.58 ,12896.67 ,2976.12 ,2201.35 ,9412.64 ,1875.49 ,6535.56 ,3229.36 
2012/7/6,1354.68 ,12772.47 ,2937.33 ,2223.58 ,9690.16 ,1858.20 ,6410.11 ,3168.79 
2012/7/9,1352.46 ,12736.29 ,2931.77 ,2170.81 ,9496.68 ,1836.13 ,6387.57 ,3156.80 
2012/7/10,1341.47 ,12653.12 ,2902.33 ,2164.44 ,9476.72 ,1829.45 ,6438.33 ,3175.41 
2012/7/11,1341.45 ,12604.53 ,2887.98 ,2175.38 ,9588.29 ,1826.39 ,6453.85 ,3157.25 
2012/7/12,1334.76 ,12573.27 ,2866.19 ,2185.49 ,9753.49 ,1785.39 ,6419.35 ,3135.18 
2012/7/13,1356.78 ,12777.09 ,2908.47 ,2185.89 ,9792.49 ,1812.89 ,6557.10 ,3180.81 
2012/7/16,1353.64 ,12727.21 ,2896.94 ,2147.96 ,9540.89 ,1817.79 ,6565.72 ,3179.90 
2012/7/17,1363.67 ,12805.54 ,2910.04 ,2161.19 ,9560.03 ,1821.96 ,6577.64 ,3176.97 
2012/7/18,1372.78 ,12908.70 ,2942.60 ,2169.10 ,9514.17 ,1794.91 ,6684.42 ,3235.40 
2012/7/19,1376.51 ,12943.36 ,2965.90 ,2184.84 ,9509.49 ,1822.96 ,6758.39 ,3263.64 
2012/7/20,1362.66 ,12822.57 ,2925.30 ,2168.64 ,9333.21 ,1822.93 ,6630.02 ,3193.89 
2012/7/23,1350.52 ,12721.46 ,2890.15 ,2141.40 ,9186.02 ,1789.44 ,6419.33 ,3101.53 
2012/7/24,1338.31 ,12617.32 ,2862.99 ,2146.59 ,9262.77 ,1793.93 ,6390.41 ,3074.68 
2012/7/25,1337.89 ,12676.05 ,2854.24 ,2136.15 ,9155.34 ,1769.31 ,6406.52 ,3081.74 
2012/7/26,1360.02 ,12887.93 ,2893.25 ,2126.00 ,9081.90 ,1782.47 ,6582.96 ,3207.12 
2012/7/27,1385.97 ,13075.66 ,2958.09 ,2128.76 ,9087.13 ,1829.16 ,6689.40 ,3280.19 
2012/7/30,1385.30 ,13073.01 ,2945.84 ,2109.91 ,9071.06 ,1843.79 ,6774.06 ,3320.71 
2012/7/31,1379.32 ,13008.68 ,2939.52 ,2103.63 ,9059.22 ,1881.99 ,6772.26 ,3291.66 
2012/8/1,1375.32 ,12976.13 ,2920.21 ,2123.36 ,9165.97 ,1879.93 ,6754.46 ,3321.56 
2012/8/2,1365.00 ,12878.88 ,2909.77 ,2111.18 ,8995.62 ,1869.40 ,6606.09 ,3232.46 
2012/8/3,1390.99 ,13096.17 ,2967.90 ,2132.80 ,9076.62 ,1848.68 ,6865.66 ,3374.19 
2012/8/6,1394.23 ,13117.51 ,2989.91 ,2154.92 ,9212.20 ,1885.88 ,6918.72 ,3401.56 
2012/8/7,1401.35 ,13168.60 ,3015.86 ,2157.62 ,9229.27 ,1886.80 ,6967.95 ,3453.28 
2012/8/8,1402.22 ,13175.64 ,3011.25 ,2160.99 ,9210.67 ,1903.23 ,6966.15 ,3438.26 
2012/8/9,1402.80 ,13165.19 ,3018.64 ,2174.10 ,9337.54 ,1940.59 ,6964.99 ,3456.71 
2012/8/10,1405.87 ,13207.95 ,3020.86 ,2168.81 ,9238.20 ,1946.40 ,6944.56 ,3435.62 
2012/8/13,1404.11 ,13169.43 ,3022.52 ,2136.08 ,9039.22 ,1932.44 ,6909.68 ,3426.41 
2012/8/14,1403.93 ,13172.14 ,3016.98 ,2142.52 ,9089.61 ,1956.96 ,6974.39 ,3450.27 
2012/8/15,1405.53 ,13164.78 ,3030.93 ,2118.94 ,9048.61 ,1956.96 ,6946.80 ,3449.20 
2012/8/16,1415.51 ,13250.11 ,3062.39 ,2112.20 ,8973.38 ,1957.91 ,6996.29 ,3480.49 
2012/8/17,1418.16 ,13275.20 ,3076.59 ,2114.89 ,8883.60 ,1946.54 ,7040.88 ,3488.38 
2012/8/20,1418.13 ,13271.64 ,3076.21 ,2106.96 ,8838.63 ,1946.31 ,7033.68 ,3480.58 
2012/8/21,1413.17 ,13203.58 ,3067.26 ,2118.27 ,8849.49 ,1943.22 ,7089.32 ,3513.28 
